partida_id,rodata,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_rodata,mandante_clube,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_rodata,visitante_clube,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
8114,9,Palmeiras,Coritiba,4-2-3-1,3-4-1-2,Palmeiras,3,1,9,Palmeiras,8,51%,412,15,4,0,3,11,9,Coritiba,4,49%,413,13,5,0,0,6
8115,9,Vasco,Flamengo,3-4-3,4-2-2-2,Flamengo,1,4,9,Vasco,5,44%,413,13,2,0,2,4,9,Flamengo,5,56%,538,18,0,0,0,0
8119,10,Atletico-MG,Bragantino,4-2-3-1,4-3-3,-,1,1,10,Atletico-MG,6,61%,552,8,2,0,5,7,10,Bragantino,3,39%,358,14,3,0,1,2
8117,10,Bahia,Cruzeiro,3-4-2-1,4-3-3,-,2,2,10,Bahia,5,47%,405,15,5,0,8,6,10,Cruzeiro,7,53%,465,9,1,0,5,5
8118,10,Corinthians,Cuiaba,3-4-1-2,4-2-3-1,-,1,1,10,Corinthians,7,62%,531,11,2,0,1,8,10,Cuiaba,2,38%,340,13,3,0,1,6
8120,10,Botafogo-RJ,Fortaleza,4-2-3-1,4-4-2,Botafogo-RJ,2,0,10,Botafogo-RJ,10,55%,492,16,3,0,1,7,10,Fortaleza,3,45%,412,12,3,0,4,3
8121,10,America-MG,Athletico-PR,4-1-4-1,4-2-3-1,-,2,2,10,America-MG,12,51%,364,19,2,0,1,7,10,Athletico-PR,4,49%,361,10,4,0,1,3
8122,10,Sao Paulo,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,0,2,10,Sao Paulo,6,66%,580,15,2,1,0,8,10,Palmeiras,4,34%,306,16,1,0,2,3
8123,10,Internacional,Vasco,4-2-3-1,4-1-2-1-2,Internacional,2,1,10,Internacional,3,44%,410,13,2,0,0,7,10,Vasco,5,56%,519,21,3,0,4,6
8124,10,Flamengo,Gremio,4-2-2-2,5-4-1,Flamengo,3,0,10,Flamengo,4,53%,501,20,0,0,1,3,10,Gremio,8,47%,442,17,3,0,1,7
8125,10,Goias,Fluminense,4-5-1,4-2-2-2,-,2,2,10,Goias,9,40%,314,15,3,0,5,6,10,Fluminense,4,60%,475,23,3,0,1,7
8126,11,Cruzeiro,Fortaleza,4-3-3,4-4-2,Fortaleza,0,1,11,Cruzeiro,3,68%,561,9,4,0,1,5,11,Fortaleza,2,32%,267,12,4,0,7,2
8127,11,Sao Paulo,Athletico-PR,4-2-3-1,4-2-3-1,Sao Paulo,2,1,11,Sao Paulo,5,57%,479,15,3,0,3,4,11,Athletico-PR,5,43%,365,11,2,0,2,4
8128,11,Santos,Corinthians,4-2-3-1,4-1-4-1,Corinthians,0,2,11,Santos,4,51%,427,17,2,0,0,5,11,Corinthians,4,49%,439,14,4,0,1,2
8129,11,Fluminense,Atletico-MG,4-2-3-1,4-3-3,-,1,1,11,Fluminense,4,49%,419,20,2,0,5,3,11,Atletico-MG,6,51%,427,19,4,0,0,5
8130,11,Bahia,Palmeiras,4-2-3-1,4-2-3-1,Bahia,1,0,11,Bahia,3,46%,385,18,4,0,6,6,11,Palmeiras,3,54%,438,16,3,0,7,8
8131,11,Gremio,America-MG,4-2-3-1,4-1-4-1,Gremio,3,1,11,Gremio,9,73%,729,10,0,0,2,10,11,America-MG,2,27%,279,11,1,1,3,2
8133,11,Cuiaba,Botafogo-RJ,4-1-4-1,4-3-3,Botafogo-RJ,0,1,11,Cuiaba,9,53%,484,11,2,0,2,6,11,Botafogo-RJ,3,47%,452,13,2,0,2,2
8134,11,Vasco,Goias,4-3-1-2,4-5-1,Goias,0,1,11,Vasco,5,60%,521,19,2,0,4,8,11,Goias,1,40%,362,24,3,0,3,2
8132,11,Coritiba,Internacional,3-1-4-2,4-2-3-1,Internacional,0,1,11,Coritiba,4,53%,381,23,2,0,1,10,11,Internacional,4,47%,364,14,4,0,6,5
8136,12,Athletico-PR,Corinthians,3-4-3,4-1-4-1,Athletico-PR,1,0,12,Athletico-PR,6,34%,321,25,5,0,1,5,12,Corinthians,3,66%,606,11,2,0,1,5
8137,12,Fluminense,Bahia,4-2-3-1,4-4-2,Fluminense,2,1,12,Fluminense,10,48%,443,9,1,1,2,9,12,Bahia,3,52%,468,11,0,0,0,10
8138,12,Fortaleza,Atletico-MG,3-5-2,4-3-3,Fortaleza,2,1,12,Fortaleza,3,41%,420,10,1,0,1,3,12,Atletico-MG,4,59%,591,13,1,1,1,8
8139,12,Cruzeiro,Sao Paulo,4-3-3,4-2-3-1,Cruzeiro,1,0,12,Cruzeiro,0,30%,264,14,1,0,1,6,12,Sao Paulo,8,70%,615,15,3,0,8,5
8140,12,Palmeiras,Botafogo-RJ,4-2-3-1,4-2-3-1,Botafogo-RJ,0,1,12,Palmeiras,4,65%,472,17,0,0,4,12,12,Botafogo-RJ,2,35%,278,14,3,0,0,1
8141,12,Gremio,Coritiba,4-2-3-1,3-1-4-2,Gremio,5,1,12,Gremio,8,51%,404,10,2,0,2,8,12,Coritiba,7,49%,399,17,4,1,4,5
8144,12,Bragantino,Goias,3-2-4-1,4-5-1,Bragantino,2,0,12,Bragantino,6,61%,469,17,2,0,0,10,12,Goias,0,39%,317,23,2,0,6,4
8142,12,America-MG,Internacional,4-3-3,4-2-3-1,Internacional,1,2,12,America-MG,3,39%,311,25,2,0,0,3,12,Internacional,2,61%,505,6,1,0,1,2
8143,12,Santos,Flamengo,4-2-3-1,4-3-3,Flamengo,2,3,12,Santos,6,32%,347,14,2,0,2,2,12,Flamengo,4,68%,716,11,1,0,1,7
8145,12,Vasco,Cuiaba,4-3-3,4-3-3,Vasco,1,0,12,Vasco,2,47%,384,19,6,0,2,4,12,Cuiaba,3,53%,417,13,3,0,5,6
8146,13,Sao Paulo,Fluminense,4-1-2-1-2,4-2-3-1,Sao Paulo,1,0,13,Sao Paulo,4,55%,473,16,2,0,2,12,13,Fluminense,2,45%,407,7,2,1,1,2
8147,13,Flamengo,Fortaleza,4-2-2-2,5-3-2,Flamengo,2,0,13,Flamengo,4,60%,549,13,2,0,1,5,13,Fortaleza,5,40%,361,14,0,0,2,4
8148,13,Bahia,Gremio,4-4-2,5-4-1,Gremio,1,2,13,Bahia,5,47%,402,21,3,0,0,7,13,Gremio,7,53%,462,11,2,0,6,2
8150,13,Corinthians,Bragantino,4-3-3,4-1-2-1-2,Bragantino,0,1,13,Corinthians,4,40%,367,15,3,0,5,4,13,Bragantino,5,60%,545,17,2,0,1,2
8151,13,Botafogo-RJ,Vasco,4-2-3-1,4-2-3-1,Botafogo-RJ,2,0,13,Botafogo-RJ,6,59%,457,10,2,0,0,4,13,Vasco,4,41%,330,15,5,0,1,8
8152,13,Atletico-MG,America-MG,4-3-3,4-4-2,-,2,2,13,Atletico-MG,5,47%,367,16,1,1,1,4,13,America-MG,6,53%,405,19,2,0,3,7
8153,13,Athletico-PR,Palmeiras,3-4-2-1,3-5-2,-,2,2,13,Athletico-PR,5,54%,437,20,4,0,1,7,13,Palmeiras,5,46%,381,9,0,1,4,2
8154,13,Cuiaba,Santos,4-3-3,4-2-3-1,Cuiaba,3,0,13,Cuiaba,6,48%,362,7,0,0,1,9,13,Santos,2,52%,396,16,2,0,1,5
8155,13,Goias,Coritiba,4-2-3-1,4-1-4-1,Coritiba,1,2,13,Goias,6,65%,477,20,5,0,1,7,13,Coritiba,8,35%,276,24,8,0,1,2
8156,14,Cuiaba,Bahia,4-3-3,5-4-1,-,1,1,14,Cuiaba,6,41%,346,12,2,0,9,5,14,Bahia,2,59%,505,13,3,0,0,5
8157,14,Vasco,Cruzeiro,3-4-2-1,4-1-4-1,Cruzeiro,0,1,14,Vasco,1,57%,465,7,2,0,3,4,14,Cruzeiro,5,43%,363,18,3,0,1,6
8158,14,Atletico-MG,Corinthians,4-2-3-1,5-3-2,Corinthians,0,1,14,Atletico-MG,6,60%,562,15,3,0,0,10,14,Corinthians,2,40%,397,7,2,0,0,2
8159,14,Coritiba,America-MG,4-1-4-1,4-5-1,Coritiba,3,1,14,Coritiba,7,43%,307,16,5,0,2,7,14,America-MG,4,57%,405,20,3,0,0,8
8160,14,Palmeiras,Flamengo,4-2-3-1,4-3-3,-,1,1,14,Palmeiras,4,43%,388,13,2,0,5,4,14,Flamengo,4,57%,517,16,3,0,3,7
8161,14,Santos,Goias,4-2-3-1,4-2-3-1,Santos,4,3,14,Santos,6,34%,266,17,6,1,1,8,14,Goias,5,66%,542,19,2,1,4,13
8162,14,Fluminense,Internacional,4-4-2,4-3-3,Fluminense,2,0,14,Fluminense,8,56%,510,18,2,0,3,7,14,Internacional,0,44%,403,16,3,0,0,4
8164,14,Fortaleza,Athletico-PR,3-4-1-2,3-4-2-1,Fortaleza,1,0,14,Fortaleza,6,53%,415,9,3,0,7,7,14,Athletico-PR,2,47%,378,18,3,0,0,2
